Level,vendorCode,vendorName,deviceCode,deviceName,subvendorCode,subvendorName
"1","1905","Micronas USA, Inc.","N/A","N/A","N/A","N/A"
"1","1912","Renesas Technology Corp.","N/A","N/A","N/A","N/A"
"2","1912","Renesas Technology Corp.","0002","SH7780 PCI Controller (PCIC)","N/A","N/A"
"2","1912","Renesas Technology Corp.","0011","SH7757 PCIe End-Point [PBI]","N/A","N/A"
"2","1912","Renesas Technology Corp.","0012","SH7757 PCIe-PCI Bridge [PPB]","N/A","N/A"
"2","1912","Renesas Technology Corp.","0013","SH7757 PCIe Switch [PS]","N/A","N/A"
"2","1912","Renesas Technology Corp.","0014","uPD720201 USB 3.0 Host Controller","N/A","N/A"
"2","1912","Renesas Technology Corp.","0015","uPD720202 USB 3.0 Host Controller","N/A","N/A"
"2","1912","Renesas Technology Corp.","001a","SH7758 PCIe-PCI Bridge [PPB]","N/A","N/A"
"2","1912","Renesas Technology Corp.","001b","SH7758 PCIe End-Point [PBI]","N/A","N/A"
"2","1912","Renesas Technology Corp.","001d","SH7758 PCIe Switch [PS]","N/A","N/A"
"1","1919","Soltek Computer Inc.","N/A","N/A","N/A","N/A"
"1","1923","Sangoma Technologies Corp.","N/A","N/A","N/A","N/A"
"2","1923","Sangoma Technologies Corp.","0040","A200/Remora FXO/FXS Analog AFT card","N/A","N/A"
"2","1923","Sangoma Technologies Corp.","0100","A104d QUAD T1/E1 AFT card","N/A","N/A"
"2","1923","Sangoma Technologies Corp.","0300","A101 single-port T1/E1","N/A","N/A"
"2","1923","Sangoma Technologies Corp.","0400","A104u Quad T1/E1 AFT","N/A","N/A"
"1","1924","Solarflare Communications","N/A","N/A","N/A","N/A"
"2","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","N/A","N/A"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","10b8 0102","SMC10GPCIe-10BT (A2) [TigerCard]"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","10b8 0103","SMC10GPCIe-10BT (A3) [TigerCard]"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","10b8 0201","SMC10GPCIe-XFP (A1) [TigerCard]"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0101","SFE4001-A1"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0102","SFE4001-A2"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0103","SFE4001-A3"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0201","SFE4002-A1"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0301","SFE4003-A1"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0302","SFE4003-A2"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0303","SFE4003-A3"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0304","SFE4003-A4"
"3","1924","Solarflare Communications","0703","SFC4000 rev A net [Solarstorm]","1924 0500","SFE4005-A0"
"2","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","N/A","N/A"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","10b8 0103","SMC10GPCIe-10BT (A3) [TigerCard]"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","10b8 0201","SMC10GPCIe-XFP (A1) [TigerCard]"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 0102","SFE4001-A2"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 0103","SFE4001-A3"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 0201","SFE4002-A1"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 0302","SFE4003-A2"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 0303","SFE4003-A3"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 0304","SFE4003-A4"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 0500","SFE4005-A0"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 5102","SFN4111T-A2"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 5103","SFN4111T-R3"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 5104","SFN4111T-R4"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 5105","SFN4111T-R5"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 5201","SFN4112F-R1"
"3","1924","Solarflare Communications","0710","SFC4000 rev B [Solarstorm]","1924 5202","SFN4112F-R2"
"2","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","N/A","N/A"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1014 0478","2-port 10GbE Low-Latency (R7)"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1014 0479","2-port 10GbE OpenOnload (R7)"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1014 04a7","Solarflare 10Gb Low-latency Dual-port HBA (R7)"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1014 04a8","Solarflare 10Gb Dual-port HBA (R7)"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","103c 2132","Ethernet 10Gb 2-port 570FLR-SFP+ Adapter (R1)"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","103c 2136","Ethernet 10Gb 2-port 570SFP+ Adapter (R7)"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 1201","SFA6902F-R1 SFP+ AOE Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6200","SFN5122F-R0 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6201","SFN5122F-R1 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6202","SFN5122F-R2 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6204","SFN5122F-R4 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6205","SFN5122F-R5 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6206","SFN5122F-R6 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6207","SFN5122F-R7 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6210","SFN5322F-R0 SFP+ Precision Time Synchronization Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6211","SFN5322F-R1 SFP+ Precision Time Synchronization Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6217","SFN5322F-R7 SFP+ Precision Time Synchronization Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6227","SFN6122F-R7 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6237","SFN6322F-R7 SFP+ Precision Time Synchronization Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6501","SFN5802K-R1 Mezzanine Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6511","SFN5814H-R1 Mezzanine Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6521","SFN5812H-R1 Mezzanine Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6562","SFN6832F-R2 SFP+ Mezzanine Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6a05","SFN5112F-R5 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 6a06","SFN5112F-R6 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 7206","SFN5162F-R6 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 7207","SFN5162F-R7 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 7a06","SFN5152F-R6 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0803","SFC9020 10G Ethernet Controller","1924 7a07","SFN5152F-R7 SFP+ Server Adapter"
"2","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","N/A","N/A"
"3","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","1924 6100","SFN5121T-R0 10GBASE-T Server Adapter"
"3","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","1924 6102","SFN5121T-R2 10GBASE-T Server Adapter"
"3","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","1924 6103","SFN5121T-R3 10GBASE-T Server Adapter"
"3","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","1924 6104","SFN5121T-R4 10GBASE-T Server Adapter"
"3","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","1924 6902","SFN5111T-R2 10GBASE-T Server Adapter"
"3","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","1924 6904","SFN5111T-R4 10GBASE-T Server Adapter"
"3","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","1924 7104","SFN5161T-R4 10GBASE-T Server Adapter"
"3","1924","Solarflare Communications","0813","SFL9021 10GBASE-T Ethernet Controller","1924 7904","SFN5151T-R4 10GBASE-T Server Adapter"
"2","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","N/A","N/A"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1014 04cc","SFN7122F-R2 2x10GbE SFP+ Flareon Ultra"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 8002","SFN7122F-R1 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 8003","SFN7x41Q-R1 Flareon Ultra 7000 Series 10/40G Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 8006","SFN7022F-R1 SFP+ Server Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 8007","SFN7322F-R2 Precision Time SFP+ Server Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 8009","SFN7x22F-R2 Flareon Ultra 7000 Series 10G Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 800a","SFN7x02F-R2 Flareon 7000 Series 10G Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 800c","SFN7x22F-R3 Flareon Ultra 7000 Series 10G Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 800d","SFN7x02F-R3 Flareon 7000 Series 10G Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 8010","SFA7942Q-R1 QSFP+ AOE Adapter"
"3","1924","Solarflare Communications","0903","SFC9120 10G Ethernet Controller","1924 8015","SFA7942Q-A5-0-R1 QSFP+ AOE Adapter"
"2","1924","Solarflare Communications","0923","SFC9140 10/40G Ethernet Controller","N/A","N/A"
"3","1924","Solarflare Communications","0923","SFC9140 10/40G Ethernet Controller","1924 800b","SFN7x42Q-R1 Flareon Ultra 7000 Series 10/40G Adapter"
"3","1924","Solarflare Communications","0923","SFC9140 10/40G Ethernet Controller","1924 800e","SFN7x42Q-R2 Flareon Ultra 7000 Series 10/40G Adapter"
"3","1924","Solarflare Communications","0923","SFC9140 10/40G Ethernet Controller","1924 800f","SFN7xx4F-R1 Flareon Ultra 7000 Series 10G Adapter"
"2","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","N/A","N/A"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8011","SFN8022-R1 8000 Series 10G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8012","SFN8522-R1 8000 Series 10G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8013","SFN8042-R1 8000 Series 10/40G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8014","SFN8542-R1 8000 Series 10/40G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8016","SFN8022-R2 8000 Series 10G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8017","SFN8522-R2 8000 Series 10G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8018","SFN8042-R2 8000 Series 10/40G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8019","SFN8542-R2 8000 Series 10/40G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 801a","SFN8722-R1 8000 Series OCP 10G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 801b","SFN8522-R3 8000 Series 10G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 801c","SFN8042-R3 8000 Series 10/40G Adapter"
"3","1924","Solarflare Communications","0a03","SFC9220 10/40G Ethernet Controller","1924 8021","SFN8041-R1 8000 Series 10/40G Adapter"
"2","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","N/A","N/A"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 801d","x2522-R1 2000 Series 10/25G Adapter"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 801e","x2542-R1 2000 Series 40/100G Adapter"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 8022","XtremeScale X2522 10G Network Adapter"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 8024","XtremeScale X2562 OCP 3.0 Dual Port SFP28"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 8027","XtremeScale X2541 PCIe Single Port QSFP28"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 8028","XtremeScale X2522-25G Network Adapter"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 802a","XtremeScale X2542 PCIe Dual Port QSFP28"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 802b","XtremeScale X2552 OCP 2.0 Dual Port SFP28"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 802c","XtremeScale X2522-25G PCIe Dual Port SFP28"
"3","1924","Solarflare Communications","0b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller","1924 802d","XtremeScale X2562 OCP 3.0 Dual Port SFP28"
"2","1924","Solarflare Communications","1803","SFC9020 10G Ethernet Controller (Virtual Function)","N/A","N/A"
"2","1924","Solarflare Communications","1813","SFL9021 10GBASE-T Ethernet Controller (Virtual Function)","N/A","N/A"
"2","1924","Solarflare Communications","1903","SFC9120 10G Ethernet Controller (Virtual Function)","N/A","N/A"
"2","1924","Solarflare Communications","1923","SFC9140 10/40G Ethernet Controller (Virtual Function)","N/A","N/A"
"2","1924","Solarflare Communications","1a03","SFC9220 10/40G Ethernet Controller (Virtual Function)","N/A","N/A"
"2","1924","Solarflare Communications","1b03","XtremeScale SFC9250 10/25/40/50/100G Ethernet Controller (Virtual Function)","N/A","N/A"
"2","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","N/A","N/A"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","10b8 0102","SMC10GPCIe-10BT (A2) [TigerCard]"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","10b8 0103","SMC10GPCIe-10BT (A3) [TigerCard]"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","10b8 0201","SMC10GPCIe-XFP (A1) [TigerCard]"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0101","SFE4001-A1"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0102","SFE4001-A2"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0103","SFE4001-A3"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0201","SFE4002-A1"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0301","SFE4003-A1"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0302","SFE4003-A2"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0303","SFE4003-A3"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0304","SFE4003-A4"
"3","1924","Solarflare Communications","6703","SFC4000 rev A iSCSI/Onload [Solarstorm]","1924 0500","SFE4005-A0"
"2","1924","Solarflare Communications","c101","EF1-21022T [EtherFabric]","N/A","N/A"
"1","192a","BiTMICRO Networks Inc.","N/A","N/A","N/A","N/A"
"2","192a","BiTMICRO Networks Inc.","0008","RAMPART","N/A","N/A"
"1","192e","TransDimension","N/A","N/A","N/A","N/A"
"1","1931","Option N.V.","N/A","N/A","N/A","N/A"
"2","1931","Option N.V.","000c","Qualcomm MSM6275 UMTS chip","N/A","N/A"
"1","1932","DiBcom","N/A","N/A","N/A","N/A"
"1","193c","MAXIM Integrated Products","N/A","N/A","N/A","N/A"
"1","193d","Hangzhou H3C Technologies Co., Ltd.","N/A","N/A","N/A","N/A"
"1","193f","AHA Products Group","N/A","N/A","N/A","N/A"
"2","193f","AHA Products Group","0001","AHA36x-PCIX","N/A","N/A"
"2","193f","AHA Products Group","0360","AHA360-PCIe","N/A","N/A"
"2","193f","AHA Products Group","0363","AHA363-PCIe","N/A","N/A"
"2","193f","AHA Products Group","0364","AHA364-PCIe","N/A","N/A"
"2","193f","AHA Products Group","0367","AHA367-PCIe","N/A","N/A"
"2","193f","AHA Products Group","0370","AHA370-PCIe","N/A","N/A"
"2","193f","AHA Products Group","0604","AHA604","N/A","N/A"
"2","193f","AHA Products Group","0605","AHA605","N/A","N/A"
"2","193f","AHA Products Group","3641","AHA3641","N/A","N/A"
"2","193f","AHA Products Group","3642","AHA3642","N/A","N/A"
"2","193f","AHA Products Group","6101","AHA6101","N/A","N/A"
"2","193f","AHA Products Group","6102","AHA6102","N/A","N/A"
"1","1942","ClearSpeed Technology plc","N/A","N/A","N/A","N/A"
"2","1942","ClearSpeed Technology plc","e511","Advance X620 accelerator card","N/A","N/A"
"2","1942","ClearSpeed Technology plc","e521","Advance e620 accelerator card","N/A","N/A"
"1","1947","C-guys, Inc.","N/A","N/A","N/A","N/A"
"2","1947","C-guys, Inc.","4743","CG200 Dual SD/SDIO Host controller device","N/A","N/A"
"1","1948","Alpha Networks Inc.","N/A","N/A","N/A","N/A"
"1","194a","DapTechnology B.V.","N/A","N/A","N/A","N/A"
"2","194a","DapTechnology B.V.","1111","FireSpy3850","N/A","N/A"
"2","194a","DapTechnology B.V.","1112","FireSpy450b","N/A","N/A"
"2","194a","DapTechnology B.V.","1113","FireSpy450bT","N/A","N/A"
"2","194a","DapTechnology B.V.","1114","FireSpy850","N/A","N/A"
"2","194a","DapTechnology B.V.","1115","FireSpy850bT","N/A","N/A"
"2","194a","DapTechnology B.V.","1200","FireTrac 3460bT","N/A","N/A"
"2","194a","DapTechnology B.V.","1201","FireTrac 3460bT (fallback firmware)","N/A","N/A"
"2","194a","DapTechnology B.V.","1202","FireTrac 3460bT","N/A","N/A"
"2","194a","DapTechnology B.V.","1203","FireTrac 3460bT (fallback firmware)","N/A","N/A"
"1","1954","One Stop Systems, Inc.","N/A","N/A","N/A","N/A"
"1","1957","Freescale Semiconductor Inc","N/A","N/A","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0012","MPC8548E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0013","MPC8548","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0014","MPC8543E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0015","MPC8543","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0018","MPC8547E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0019","MPC8545E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","001a","MPC8545","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0020","MPC8568E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0021","MPC8568","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0022","MPC8567E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0023","MPC8567","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0030","MPC8533E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0031","MPC8533","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0032","MPC8544E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0033","MPC8544","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0040","MPC8572E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0041","MPC8572","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0050","MPC8536E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0051","MPC8536","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0052","MPC8535E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0053","MPC8535","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0060","MPC8569","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0061","MPC8569E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0070","P2020E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0071","P2020","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0078","P2010E","N/A","N/A"
"2","1957","Freescale Semiconductor Inc","0079","P2010","N/A","N/A"
